id,scrimId,event_type,match_time,round_number,previous_objective_index,current_objective_index,MapDataId
5365,470,objective_updated,122.91,1,0,1,1709
5366,470,objective_updated,291.78,1,1,2,1709
5367,470,objective_updated,496.96,2,2,0,1709
5368,470,objective_updated,732.89,2,0,1,1709
5369,470,objective_updated,876.09,2,1,2,1709
5381,469,objective_updated,0,1,0,1,1714
5382,469,objective_updated,246.97,2,1,0,1714
5383,469,objective_updated,457.38,3,0,2,1714
5384,469,objective_updated,0,1,0,1,1715
5385,469,objective_updated,246.97,2,1,0,1715
5386,469,objective_updated,457.38,3,0,2,1715
5387,469,objective_updated,0,1,0,1,1716
5388,469,objective_updated,246.97,2,1,0,1716
5389,469,objective_updated,457.38,3,0,2,1716
5390,470,objective_updated,115.77,2,0,2,1718
5391,470,objective_updated,233.7,3,2,1,1718
5392,470,objective_updated,356.9,4,1,4,1718
5393,470,objective_updated,502.9,5,4,3,1718
5397,471,objective_updated,61.68,1,0,1,1720
5398,471,objective_updated,390.15,2,1,0,1720
5399,471,objective_updated,479.57,2,0,1,1720
5400,471,objective_updated,632.85,2,1,2,1720
5401,471,objective_updated,812.61,2,2,3,1720
5402,471,objective_updated,164.81,2,0,4,1721
5403,471,objective_updated,299.16,3,4,1,1721
5404,471,objective_updated,456.39,4,1,2,1721
5405,471,objective_updated,701.96,5,2,3,1721
5406,471,objective_updated,883.6,6,3,1,1721
5407,471,objective_updated,173.64,1,0,1,1722
5408,471,objective_updated,340.35,1,1,2,1722
5409,471,objective_updated,511.9,1,2,3,1722
5410,471,objective_updated,511.9,2,3,0,1722
5411,471,objective_updated,655.82,2,0,1,1722
5412,471,objective_updated,807.56,2,1,2,1722
5413,471,objective_updated,1011.96,2,2,3,1722
5414,471,objective_updated,0,1,0,2,1724
5415,471,objective_updated,260.54,2,2,1,1724
5416,471,objective_updated,443.1,3,1,0,1724
5417,472,objective_updated,224.08,2,0,1,1725
5418,472,objective_updated,542.26,3,1,2,1725
5429,472,objective_updated,218.69,2,0,4,1729
5430,472,objective_updated,424.32,3,4,1,1729
5431,472,objective_updated,645.6,4,1,3,1729
5432,472,objective_updated,850.32,5,3,2,1729
5433,472,objective_updated,218.69,2,0,4,1730
5434,472,objective_updated,424.32,3,4,1,1730
5435,472,objective_updated,645.6,4,1,3,1730
5436,472,objective_updated,850.32,5,3,2,1730
5437,472,objective_updated,203.03,1,0,1,1731
5438,472,objective_updated,358.21,1,1,2,1731
5439,472,objective_updated,496.15,1,2,3,1731
5440,472,objective_updated,496.17,2,3,0,1731
5441,472,objective_updated,700.47,2,0,1,1731
5442,474,objective_updated,213.36,1,0,1,1733
5443,474,objective_updated,432.1,1,1,2,1733
5444,474,objective_updated,474.62,1,2,3,1733
5445,474,objective_updated,474.64,2,3,0,1733
5446,474,objective_updated,632.97,2,0,1,1733
5447,474,objective_updated,846.29,2,1,2,1733
5448,474,objective_updated,969.85,2,2,3,1733
5449,477,objective_updated,240.3,2,0,1,1736
5450,477,objective_updated,508.76,3,1,2,1736
5451,477,objective_updated,84.46,1,0,1,1737
5452,477,objective_updated,299.04,1,1,2,1737
5453,477,objective_updated,373.11,1,2,3,1737
5454,477,objective_updated,373.11,2,3,0,1737
5462,478,objective_updated,72.22,1,0,1,1741
5463,478,objective_updated,328.38,1,1,2,1741
5464,478,objective_updated,480.22,2,2,0,1741
5465,478,objective_updated,578.08,2,0,1,1741
5466,478,objective_updated,854.84,2,1,2,1741
5485,480,objective_updated,0,1,0,1,1748
5486,480,objective_updated,302.02,2,1,0,1748
5487,480,objective_updated,612.85,3,0,2,1748
5498,480,objective_updated,0,1,0,1,1752
5499,480,objective_updated,320.3,2,1,0,1752
5500,480,objective_updated,552.94,3,0,2,1752
5501,481,objective_updated,0,1,0,1,1754
5502,481,objective_updated,173.08,2,1,0,1754
5503,481,objective_updated,470,3,0,2,1754
5504,481,objective_updated,157.77,1,0,1,1755
5505,481,objective_updated,420.54,2,1,0,1755
5506,481,objective_updated,637.98,2,0,1,1755
5507,481,objective_updated,818.26,2,1,2,1755
5508,481,objective_updated,197.96,1,0,1,1756
5509,481,objective_updated,407.92,2,1,0,1756
5510,481,objective_updated,502.41,2,0,1,1756
5511,481,objective_updated,656.11,2,1,2,1756
5512,481,objective_updated,805.69,2,2,3,1756
5513,481,objective_updated,178.51,2,0,3,1757
5514,481,objective_updated,352.06,3,3,4,1757
5515,481,objective_updated,468.29,4,4,1,1757
5516,481,objective_updated,634.14,5,1,2,1757
5517,481,objective_updated,860.99,6,2,4,1757
5518,481,objective_updated,0,1,0,1,1759
5519,481,objective_updated,331.48,2,1,2,1759
5520,481,objective_updated,643.48,3,2,0,1759
5521,482,objective_updated,0,1,0,1,1760
5522,482,objective_updated,236.85,2,1,0,1760
5523,482,objective_updated,509.05,3,0,2,1760
5524,481,objective_updated,197.96,1,0,1,1763
5525,481,objective_updated,407.92,2,1,0,1763
5526,481,objective_updated,502.41,2,0,1,1763
5527,481,objective_updated,656.11,2,1,2,1763
5528,481,objective_updated,805.69,2,2,3,1763
5554,482,objective_updated,94.68,1,0,1,1771
5555,482,objective_updated,420.86,2,1,0,1771
5556,482,objective_updated,521.04,2,0,1,1771
5557,482,objective_updated,645.51,2,1,2,1771
5558,482,objective_updated,810.17,2,2,3,1771
5559,482,objective_updated,139.13,1,0,1,1772
5560,482,objective_updated,298.2,1,1,2,1772
5561,482,objective_updated,506.6,1,2,3,1772
5562,482,objective_updated,506.6,2,3,0,1772
5563,482,objective_updated,570.97,2,0,1,1772
5564,482,objective_updated,696.53,2,1,2,1772
5565,482,objective_updated,837.86,2,2,3,1772
5566,482,objective_updated,139.18,2,0,1,1774
5567,482,objective_updated,254.32,3,1,4,1774
5568,482,objective_updated,452.84,4,4,2,1774
5569,482,objective_updated,578.79,5,2,3,1774
5570,482,objective_updated,735.57,6,3,2,1774
5571,482,objective_updated,171.42,2,0,1,1775
5572,482,objective_updated,355.49,3,1,2,1775
5583,487,objective_updated,0,1,0,2,1780
5584,487,objective_updated,211.53,2,2,0,1780
5585,487,objective_updated,508.71,3,0,1,1780
5597,487,objective_updated,199.01,2,0,4,1784
5598,487,objective_updated,393.59,3,4,1,1784
5599,487,objective_updated,510.06,4,1,2,1784
5600,487,objective_updated,667.03,5,2,3,1784
5601,487,objective_updated,880.69,6,3,0,1784
5630,490,objective_updated,287.49,2,0,2,1793
5631,490,objective_updated,456.82,3,2,1,1793
5632,490,objective_updated,238.81,1,0,1,1794
5633,490,objective_updated,407.27,1,1,2,1794
5634,490,objective_updated,497.31,2,2,0,1794
5635,490,objective_updated,125.15,2,0,2,1795
5636,490,objective_updated,243.66,3,2,4,1795
5637,490,objective_updated,392.37,4,4,1,1795
5638,490,objective_updated,627.25,5,1,3,1795
5639,490,objective_updated,828.9,6,3,0,1795
5640,490,objective_updated,169.11,1,0,1,1796
5641,490,objective_updated,257.2,1,1,2,1796
5642,490,objective_updated,346.2,1,2,3,1796
5643,490,objective_updated,346.2,2,3,0,1796
5644,490,objective_updated,449.61,2,0,1,1796
5645,490,objective_updated,169.11,1,0,1,1797
5646,490,objective_updated,257.2,1,1,2,1797
5647,490,objective_updated,346.2,1,2,3,1797
5648,490,objective_updated,346.2,2,3,0,1797
5649,490,objective_updated,449.61,2,0,1,1797
5650,490,objective_updated,0,1,0,2,1799
5651,490,objective_updated,304.13,2,2,0,1799
5652,490,objective_updated,520.96,3,0,1,1799
5653,488,objective_updated,66.54,1,0,1,1801
5654,488,objective_updated,419.97,1,1,2,1801
5655,488,objective_updated,536.56,2,2,0,1801
5656,488,objective_updated,736.82,2,0,1,1801
5657,488,objective_updated,857.68,2,1,2,1801
5658,488,objective_updated,1028.13,2,2,3,1801
5659,488,objective_updated,68.88,1,0,1,1802
5660,488,objective_updated,390.15,2,1,0,1802
5661,488,objective_updated,436.86,2,0,1,1802
5662,488,objective_updated,681.56,2,1,2,1802
5663,488,objective_updated,761.74,2,2,3,1802
5664,488,objective_updated,341.45,2,0,1,1803
5665,488,objective_updated,414.11,2,1,2,1803
5666,488,objective_updated,569.37,2,2,3,1803
5679,488,objective_updated,221.78,2,0,1,1810
5680,488,objective_updated,552.44,3,1,2,1810
5681,491,objective_updated,280.94,2,0,2,1811
5682,491,objective_updated,461.88,3,2,1,1811
5683,491,objective_updated,56.24,1,0,1,1812
5684,491,objective_updated,162.52,1,1,2,1812
5685,491,objective_updated,480.22,2,2,0,1812
5686,491,objective_updated,83.92,1,0,1,1813
5687,491,objective_updated,160.49,1,1,2,1813
5688,491,objective_updated,427.77,1,2,3,1813
5689,491,objective_updated,427.77,2,3,0,1813
5690,491,objective_updated,566.5,2,0,1,1813
5691,491,objective_updated,821.46,2,1,2,1813
5692,491,objective_updated,83.92,1,0,1,1814
5693,491,objective_updated,160.49,1,1,2,1814
5694,491,objective_updated,427.77,1,2,3,1814
5695,491,objective_updated,427.77,2,3,0,1814
5696,491,objective_updated,566.5,2,0,1,1814
5697,491,objective_updated,821.46,2,1,2,1814
5698,491,objective_updated,83.92,1,0,1,1815
5699,491,objective_updated,160.49,1,1,2,1815
5700,491,objective_updated,427.77,1,2,3,1815
5701,491,objective_updated,427.77,2,3,0,1815
5702,491,objective_updated,566.5,2,0,1,1815
5703,491,objective_updated,821.46,2,1,2,1815
5704,492,objective_updated,0,1,0,1,1816
5705,492,objective_updated,263.45,2,1,2,1816
5706,492,objective_updated,553.58,3,2,0,1816
5707,493,objective_updated,0,1,0,1,1817
5708,493,objective_updated,263.45,2,1,2,1817
5709,493,objective_updated,553.58,3,2,0,1817
5710,494,objective_updated,0,1,0,1,1818
5711,494,objective_updated,263.45,2,1,2,1818
5712,494,objective_updated,553.58,3,2,0,1818
5713,494,objective_updated,217.49,1,0,1,1819
5714,494,objective_updated,438.99,2,1,0,1819
5715,494,objective_updated,502.36,2,0,1,1819
5716,494,objective_updated,585.5,2,1,2,1819
5717,494,objective_updated,756.37,2,2,3,1819
5718,494,objective_updated,212.04,1,0,1,1820
5719,494,objective_updated,463.62,1,1,2,1820
5720,494,objective_updated,553.62,2,2,0,1820
5721,494,objective_updated,620.14,2,0,1,1820
5722,494,objective_updated,722.73,2,1,2,1820
5723,494,objective_updated,914.51,2,2,3,1820
5724,494,objective_updated,136.17,2,0,4,1822
5725,494,objective_updated,291.21,3,4,3,1822
5726,494,objective_updated,478.42,4,3,1,1822
5727,494,objective_updated,601.5,5,1,2,1822
5728,494,objective_updated,715.45,6,2,1,1822
5729,494,objective_updated,186.47,2,0,2,1823
5730,494,objective_updated,420.5,3,2,1,1823
5731,494,objective_updated,0,1,0,2,1824
5732,494,objective_updated,229.79,2,2,1,1824
5733,494,objective_updated,539.07,3,1,0,1824
5734,494,objective_updated,0,1,0,2,1825
5735,494,objective_updated,229.79,2,2,1,1825
5736,494,objective_updated,539.07,3,1,0,1825
5737,495,objective_updated,0,1,0,1,1826
5738,495,objective_updated,280.79,2,1,0,1826
5739,495,objective_updated,503.01,3,0,2,1826
5740,495,objective_updated,129.82,1,0,1,1827
5741,495,objective_updated,408.21,2,1,0,1827
5742,495,objective_updated,701.84,2,0,1,1827
5743,495,objective_updated,880.11,2,1,2,1827
5744,496,objective_updated,0,1,0,2,1828
5745,496,objective_updated,300.13,2,2,1,1828
5746,496,objective_updated,646.19,3,1,0,1828
5747,496,objective_updated,107.18,1,0,1,1829
5748,496,objective_updated,400.05,2,1,0,1829
5749,496,objective_updated,632.49,2,0,1,1829
5750,496,objective_updated,811.74,2,1,2,1829
5751,496,objective_updated,907.3,2,2,3,1829
5752,496,objective_updated,225.7,2,0,2,1830
5753,496,objective_updated,347.15,3,2,4,1830
5754,496,objective_updated,529.99,4,4,1,1830
5755,496,objective_updated,722.51,5,1,3,1830
5756,496,objective_updated,855.95,6,3,1,1830
5757,496,objective_updated,354.09,2,0,1,1831
5758,496,objective_updated,482.47,2,1,2,1831
5759,496,objective_updated,672.67,2,2,3,1831
5760,496,objective_updated,0,1,0,1,1833
5761,496,objective_updated,190.13,2,1,2,1833
5762,496,objective_updated,382.36,3,2,0,1833
5768,495,objective_updated,113.05,2,0,1,1836
5769,495,objective_updated,319.01,3,1,2,1836
5770,495,objective_updated,464.64,4,2,4,1836
5771,495,objective_updated,646.8,5,4,3,1836
5772,495,objective_updated,862.3,6,3,0,1836
5773,501,objective_updated,0,1,0,1,1837
5774,501,objective_updated,173.87,2,1,2,1837
5775,501,objective_updated,342.04,3,2,0,1837
5776,501,objective_updated,206.67,1,0,1,1838
5777,501,objective_updated,262.37,1,1,2,1838
5778,501,objective_updated,357.58,1,2,3,1838
5779,501,objective_updated,357.58,2,3,0,1838
5780,501,objective_updated,448.83,2,0,1,1839
5781,501,objective_updated,104.48,2,0,4,1841
5782,501,objective_updated,295.83,3,4,2,1841
5783,501,objective_updated,523.84,4,2,3,1841
5784,501,objective_updated,649.37,5,3,1,1841
5785,501,objective_updated,764.06,6,1,2,1841
5786,501,objective_updated,0,1,0,1,1842
5787,501,objective_updated,299.12,2,1,0,1842
5788,501,objective_updated,600.5,3,0,2,1842
5801,503,objective_updated,106.25,1,0,1,1850
5802,503,objective_updated,283.52,1,1,2,1850
5803,503,objective_updated,480.18,2,2,0,1850
5804,503,objective_updated,568.94,2,0,1,1850
5805,503,objective_updated,753.43,2,1,2,1850
5806,503,objective_updated,975.73,2,2,3,1850
5807,503,objective_updated,111.21,2,0,4,1851
5808,503,objective_updated,315.04,3,4,3,1851
5809,503,objective_updated,515.6,4,3,2,1851
5810,503,objective_updated,691.15,5,2,1,1851
5811,503,objective_updated,908.52,6,1,2,1851
5814,504,objective_updated,139.49,1,0,1,1853
5815,504,objective_updated,375.61,1,1,2,1853
5816,504,objective_updated,513.72,2,2,0,1853
5817,504,objective_updated,50.41,1,0,1,1854
5818,504,objective_updated,131.59,1,1,2,1854
5819,504,objective_updated,497.06,2,2,0,1854
5827,503,objective_updated,184.51,1,0,1,1858
5828,503,objective_updated,388.33,1,1,2,1858
5829,503,objective_updated,509.78,2,2,0,1858
5830,503,objective_updated,739.35,2,0,1,1858
5831,503,objective_updated,930.6,2,1,2,1858
5832,505,objective_updated,173.52,2,0,1,1859
5833,505,objective_updated,478.61,3,1,2,1859
5834,505,objective_updated,202.68,2,0,3,1860
5835,505,objective_updated,335.32,3,3,1,1860
5836,505,objective_updated,452.21,4,1,4,1860
5837,505,objective_updated,609.05,5,4,2,1860
5838,505,objective_updated,790.63,6,2,0,1860
5839,505,objective_updated,0,1,0,1,1862
5840,505,objective_updated,336.15,2,1,0,1862
5841,505,objective_updated,539.73,3,0,2,1862
5842,505,objective_updated,0,1,0,1,1863
5843,505,objective_updated,336.15,2,1,0,1863
5844,505,objective_updated,539.73,3,0,2,1863
5845,505,objective_updated,0,1,0,1,1864
5846,505,objective_updated,336.15,2,1,0,1864
5847,505,objective_updated,539.73,3,0,2,1864
5848,506,objective_updated,0,1,0,2,1865
5849,506,objective_updated,271.35,2,2,0,1865
5850,506,objective_updated,565.55,3,0,1,1865
5862,507,objective_updated,127.21,2,0,4,1870
5863,507,objective_updated,288.05,3,4,2,1870
5864,507,objective_updated,430.62,4,2,3,1870
5865,507,objective_updated,640.75,5,3,1,1870
5866,507,objective_updated,79.05,1,0,1,1871
5867,507,objective_updated,162.84,1,1,2,1871
5868,507,objective_updated,319.64,1,2,3,1871
5869,507,objective_updated,319.64,2,3,0,1871
5870,507,objective_updated,371.11,2,0,1,1871
5890,507,objective_updated,0,1,0,1,1879
5891,507,objective_updated,166.55,2,1,2,1879
5892,507,objective_updated,495.05,3,2,0,1879
5893,505,objective_updated,130.63,1,0,1,1880
5894,505,objective_updated,307.89,1,1,2,1880
5895,505,objective_updated,419.86,1,2,3,1880
5896,505,objective_updated,419.86,2,3,0,1880
5897,505,objective_updated,674.45,2,0,1,1880
5898,505,objective_updated,92.67,1,0,1,1881
5899,505,objective_updated,169.96,1,1,2,1881
5900,505,objective_updated,247.99,1,2,3,1881
5901,505,objective_updated,247.99,2,3,0,1881
5902,505,objective_updated,409.49,2,0,1,1881
5903,505,objective_updated,624.59,2,1,2,1881
5904,509,objective_updated,0,1,0,2,1882
5905,509,objective_updated,289.89,2,2,1,1882
5906,509,objective_updated,601.73,3,1,0,1882
5912,509,objective_updated,128.63,2,0,1,1885
5913,509,objective_updated,307.67,3,1,3,1885
5914,509,objective_updated,429.37,4,3,2,1885
5915,509,objective_updated,657.38,5,2,4,1885
5964,514,objective_updated,178.65,2,0,1,1901
5965,514,objective_updated,373.06,3,1,4,1901
5966,514,objective_updated,516.02,4,4,3,1901
5967,514,objective_updated,643.26,5,3,2,1901
5968,514,objective_updated,797.85,6,2,4,1901
5983,515,objective_updated,0,1,0,1,1905
5984,515,objective_updated,211.2,2,1,2,1905
5985,515,objective_updated,413.07,3,2,0,1905
5991,515,objective_updated,178.97,2,0,3,1907
5992,515,objective_updated,307.24,3,3,2,1907
5993,515,objective_updated,531.28,4,2,1,1907
5994,515,objective_updated,731.43,5,1,4,1907
5995,515,objective_updated,916.22,6,4,2,1907
6002,515,objective_updated,172.96,1,0,1,1910
6003,515,objective_updated,421.17,2,1,0,1910
6004,515,objective_updated,501.16,2,0,1,1910
6005,515,objective_updated,0,1,0,1,1911
6006,515,objective_updated,273.27,2,1,2,1911
6007,515,objective_updated,487.06,3,2,0,1911
6008,516,objective_updated,0,1,0,2,1912
6009,516,objective_updated,233.56,2,2,1,1912
6010,516,objective_updated,532.49,3,1,0,1912
6022,516,objective_updated,0,1,0,2,1917
6023,516,objective_updated,344.78,2,2,0,1917
6024,516,objective_updated,657.8,3,0,1,1917
6025,516,objective_updated,113.05,1,0,1,1918
6026,516,objective_updated,369.25,1,1,2,1918
6027,516,objective_updated,529.19,2,2,0,1918
6028,516,objective_updated,583.19,2,0,1,1918
6029,516,objective_updated,691.55,2,1,2,1918
6030,516,objective_updated,856.05,2,2,3,1918
6031,517,objective_updated,0,1,0,2,1919
6032,517,objective_updated,290.37,2,2,1,1919
6033,517,objective_updated,601.17,3,1,0,1919
6034,517,objective_updated,120.7,1,0,1,1920
6035,517,objective_updated,209.59,1,1,2,1920
6036,517,objective_updated,309.21,1,2,3,1920
6037,517,objective_updated,309.21,2,3,0,1920
6038,517,objective_updated,576.76,2,0,1,1920
6039,517,objective_updated,684.22,2,1,2,1920
6040,517,objective_updated,866.08,2,2,3,1920
6041,517,objective_updated,866.08,3,3,0,1920
6042,517,objective_updated,105.32,2,0,4,1921
6043,517,objective_updated,224.4,3,4,1,1921
6044,517,objective_updated,361.31,4,1,2,1921
6045,517,objective_updated,500.34,5,2,3,1921
6046,517,objective_updated,70.27,1,0,1,1922
6047,517,objective_updated,178.91,1,1,2,1922
6048,517,objective_updated,261.74,1,2,3,1922
6049,517,objective_updated,261.74,2,3,0,1922
6050,517,objective_updated,407.53,2,0,1,1922
6051,517,objective_updated,497.36,2,1,2,1922
6052,517,objective_updated,652.36,2,2,3,1922
6055,518,objective_updated,278.26,2,0,2,1925
6056,518,objective_updated,529.3,3,2,1,1925
6057,518,objective_updated,75.36,1,0,1,1926
6058,518,objective_updated,222.97,1,1,2,1926
6059,518,objective_updated,331.72,1,2,3,1926
6060,518,objective_updated,331.74,2,3,0,1926
6061,518,objective_updated,468.12,2,0,1,1926
6062,518,objective_updated,604.06,2,1,2,1926
6063,518,objective_updated,173.4,2,0,3,1927
6064,518,objective_updated,377.71,3,3,4,1927
6065,518,objective_updated,586.67,4,4,2,1927
6066,518,objective_updated,776.77,5,2,1,1927
6067,518,objective_updated,979.15,6,1,0,1927
6075,518,objective_updated,0,1,0,2,1930
6076,518,objective_updated,306.2,2,2,0,1930
6077,518,objective_updated,596.71,3,0,1,1930
6078,519,objective_updated,167.08,2,0,1,1931
6079,519,objective_updated,388.71,3,1,2,1931
6103,519,objective_updated,107.23,1,0,1,1939
6104,519,objective_updated,306.64,1,1,2,1939
6105,519,objective_updated,492.84,2,2,0,1939
6106,519,objective_updated,776.61,2,0,1,1939
6113,522,objective_updated,0,1,0,2,1942
6114,522,objective_updated,223.82,2,2,1,1942
6115,522,objective_updated,524.65,3,1,0,1942
6116,522,objective_updated,409.87,2,0,1,1943
6117,522,objective_updated,173.23,2,0,2,1944
6118,522,objective_updated,369.08,3,2,4,1944
6119,522,objective_updated,532.05,4,4,1,1944
